URL,Name,2026,2025,2024
https://www.timeshighereducation.com/world-university-rankings/rcsi-university-medicine-and-health-sciences,RCSI University of Medicine and Health Sciences,32.2,32,32.3
https://www.timeshighereducation.com/world-university-rankings/rmit-university,N/A,N/A,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/ruhr-university-bochum,Ruhr University Bochum,39.9,35.8,39.8
https://www.timeshighereducation.com/world-university-rankings/sejong-university,Sejong University,33.6,31.8,31.4
https://www.timeshighereducation.com/world-university-rankings/semmelweis-university,Semmelweis University,45.4,45,45.2
https://www.timeshighereducation.com/world-university-rankings/shandong-university,Shandong University,46.4,34,32.3
https://www.timeshighereducation.com/world-university-rankings/south-china-university-technology,South China University of Technology,39,36.4,36.6
https://www.timeshighereducation.com/world-university-rankings/southeast-university,Southeast University,39.3,37.6,39.9
https://www.timeshighereducation.com/world-university-rankings/southern-medical-university,Southern Medical University,45.9,45,44.1
https://www.timeshighereducation.com/world-university-rankings/swinburne-university-technology,Swinburne University of Technology,33,32.7,31.7
https://www.timeshighereducation.com/world-university-rankings/technical-university-darmstadt,Technical University of Darmstadt,43.1,42.7,42.4
https://www.timeshighereducation.com/world-university-rankings/ulm-university,Ulm University,58.7,59,57.8
https://www.timeshighereducation.com/world-university-rankings/universita-cattolica-del-sacro-cuore,Università Cattolica del Sacro Cuore,37.4,36.5,35.2
https://www.timeshighereducation.com/world-university-rankings/universita-della-svizzera-italiana,Università della Svizzera italiana,41.1,36.1,34.8
https://www.timeshighereducation.com/world-university-rankings/university-bath,University of Bath,39.8,37.5,34.7
https://www.timeshighereducation.com/world-university-rankings/university-bergen,University of Bergen,53.3,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/university-east-anglia,University of East Anglia,55.1,54.3,54.2
https://www.timeshighereducation.com/world-university-rankings/university-hawaii-manoa,University of Hawai’i at Mānoa,38.9,40.6,42
https://www.timeshighereducation.com/world-university-rankings/university-konstanz,University of Konstanz,54.1,51.1,N/A
https://www.timeshighereducation.com/world-university-rankings/university-luxembourg,University of Luxembourg,53.8,52.2,N/A
https://www.timeshighereducation.com/world-university-rankings/university-navarra,University of Navarra,37.2,37.2,35.6
https://www.timeshighereducation.com/world-university-rankings/university-newcastle,University of Newcastle,30,31.7,33.8
https://www.timeshighereducation.com/world-university-rankings/university-oulu,University of Oulu,36.7,34.3,33.1
https://www.timeshighereducation.com/world-university-rankings/university-southern-denmark,University of Southern Denmark,30.4,30.3,29.8
https://www.timeshighereducation.com/world-university-rankings/university-stuttgart,University of Stuttgart,44.5,43.5,44.8
https://www.timeshighereducation.com/world-university-rankings/university-tasmania,University of Tasmania,34.3,32,31.6
https://www.timeshighereducation.com/world-university-rankings/virginia-polytechnic-institute-and-state-university,Virginia Polytechnic Institute and State University,41.9,40.7,42.5
https://www.timeshighereducation.com/world-university-rankings/vita-salute-san-raffaele-university,Vita-Salute San Raffaele University,34.3,34.2,34.6
https://www.timeshighereducation.com/world-university-rankings/xiamen-university,Xiamen University,43.3,40.4,38
https://www.timeshighereducation.com/world-university-rankings/birkbeck-university-london,"Birkbeck, University of London",34.2,34.7,34.7
https://www.timeshighereducation.com/world-university-rankings/china-medical-university-taiwan,"China Medical University, Taiwan",28.2,26.7,27.3
https://www.timeshighereducation.com/world-university-rankings/city-st-georgesuniversity-oflondon,"City St George's, University of London",N/A,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/dublin-city-university,Dublin City University,28.5,28,24.5
https://www.timeshighereducation.com/world-university-rankings/ecole-normale-superieure-de-lyon,École Normale Supérieure de Lyon,N/A,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/flinders-university,Flinders University,27.9,27.2,29.2
https://www.timeshighereducation.com/world-university-rankings/florida-state-university,Florida State University,39,37.3,38.2
https://www.timeshighereducation.com/world-university-rankings/hasselt-university,Hasselt University,35,33.1,33.5
https://www.timeshighereducation.com/world-university-rankings/illinois-institute-technology,Illinois Institute of Technology,41,41.8,42.6
https://www.timeshighereducation.com/world-university-rankings/johannes-gutenberg-university-mainz,Johannes Gutenberg University of Mainz,38.9,38.7,39.5
https://www.timeshighereducation.com/world-university-rankings/koc-university,Koç University,34.6,32,31.8
https://www.timeshighereducation.com/world-university-rankings/kyushu-university,Kyushu University,54.2,53.8,55
https://www.timeshighereducation.com/world-university-rankings/lingnan-university-hong-kong,Lingnan University Hong Kong,N/A,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/loughborough-university,Loughborough University,34.8,35.6,36.5
https://www.timeshighereducation.com/world-university-rankings/north-carolina-state-university,North Carolina State University,45.1,44.9,46
https://www.timeshighereducation.com/world-university-rankings/norwegian-university-science-and-technology,Norwegian University of Science and Technology,36.7,35.3,36
https://www.timeshighereducation.com/world-university-rankings/prince-mohammad-bin-fahd-university,Prince Mohammad Bin Fahd University,32,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/queens-university,Queen’s University,37.9,35,37.5
https://www.timeshighereducation.com/world-university-rankings/rutgers-university-new-brunswick-0,Rutgers University–New Brunswick,54.5,56.4,56
https://www.timeshighereducation.com/world-university-rankings/simon-fraser-university,Simon Fraser University,26.9,28.6,28.7
https://www.timeshighereducation.com/world-university-rankings/stellenbosch-university,Stellenbosch University,34.8,31.2,33.8
https://www.timeshighereducation.com/world-university-rankings/stony-brook-university,Stony Brook University,43.4,44,43.6
https://www.timeshighereducation.com/world-university-rankings/sunway-university,Sunway University,27.2,23.9,24.7
https://www.timeshighereducation.com/world-university-rankings/swansea-university,Swansea University,30.8,27.6,27.6
https://www.timeshighereducation.com/world-university-rankings/tampere-university,Tampere University,31.2,30.2,30.6
https://www.timeshighereducation.com/world-university-rankings/technion-israel-institute-technology,Technion Israel Institute of Technology,43.9,40.7,37.5
https://www.timeshighereducation.com/world-university-rankings/tilburg-university,Tilburg University,52.1,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/tu-wien,TU Wien,44.2,45,43.8
https://www.timeshighereducation.com/world-university-rankings/universiti-kebangsaan-malaysia,Universiti Kebangsaan Malaysia,47.5,45.5,45.7
https://www.timeshighereducation.com/world-university-rankings/university-buffalo,University at Buffalo,42.3,40.9,39.9
https://www.timeshighereducation.com/world-university-rankings/university-bayreuth,University of Bayreuth,39.8,38.9,38
https://www.timeshighereducation.com/world-university-rankings/university-bremen,University of Bremen,39.7,40.8,39.8
https://www.timeshighereducation.com/world-university-rankings/university-california-riverside,"University of California, Riverside",51.7,53.4,N/A
https://www.timeshighereducation.com/world-university-rankings/university-duisburg-essen,University of Duisburg-Essen,54,54,N/A
https://www.timeshighereducation.com/world-university-rankings/university-dundee,University of Dundee,52.9,52,N/A
https://www.timeshighereducation.com/world-university-rankings/university-electronic-science-and-technology-china,University of Electronic Science and Technology of China,37.6,35.6,34.8
https://www.timeshighereducation.com/world-university-rankings/university-essex,University of Essex,30.1,28.9,30
https://www.timeshighereducation.com/world-university-rankings/university-hohenheim,University of Hohenheim,N/A,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/university-innsbruck,University of Innsbruck,35.7,33.2,34.4
https://www.timeshighereducation.com/world-university-rankings/university-iowa,University of Iowa,46.8,46.5,46.1
https://www.timeshighereducation.com/world-university-rankings/university-liege,Universite de Liege,34.8,34,33.5
https://www.timeshighereducation.com/world-university-rankings/university-milan,University of Milan,38.9,35.4,31.3
https://www.timeshighereducation.com/world-university-rankings/university-naples-federico-ii,University of Naples Federico II,40,37.8,36.7
https://www.timeshighereducation.com/world-university-rankings/university-rome-ii-tor-vergata,University of Rome II – Tor Vergata,40.4,40,39.9
https://www.timeshighereducation.com/world-university-rankings/university-sharjah,University of Sharjah,23.5,22,20.7
https://www.timeshighereducation.com/world-university-rankings/university-tartu,University of Tartu,34.5,35,32.8
https://www.timeshighereducation.com/world-university-rankings/university-witwatersrand,University of the Witwatersrand,54,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/university-turku,University of Turku,34.2,31.7,31.6
https://www.timeshighereducation.com/world-university-rankings/university-victoria,University of Victoria,30.2,29.6,27.4
https://www.timeshighereducation.com/world-university-rankings/western-sydney-university,Western Sydney University,30.6,24.8,29.5
https://www.timeshighereducation.com/world-university-rankings/amirkabir-university-technology,Amirkabir University of Technology,37.1,35.3,34.8
https://www.timeshighereducation.com/world-university-rankings/autonomous-university-madrid,Autonomous University of Madrid,41.8,40.1,38.7
https://www.timeshighereducation.com/world-university-rankings/chongqing-university,Chongqing University,30.2,29.1,32.8
https://www.timeshighereducation.com/world-university-rankings/daegu-gyeongbuk-institute-science-and-technology-dgist,Daegu Gyeongbuk Institute of Science and Technology (DGIST),49.4,48,N/A
https://www.timeshighereducation.com/world-university-rankings/dalhousie-university,Dalhousie University,33.1,29.6,30.8
https://www.timeshighereducation.com/world-university-rankings/edith-cowan-university,Edith Cowan University,22.5,20.9,23.7
https://www.timeshighereducation.com/world-university-rankings/hokkaido-university,Hokkaido University,53.5,52.6,51.2
https://www.timeshighereducation.com/world-university-rankings/james-cook-university,James Cook University,28.8,28.1,28.3
https://www.timeshighereducation.com/world-university-rankings/justus-liebig-university-giessen,Justus Liebig University Giessen,35,34.7,34.4
https://www.timeshighereducation.com/world-university-rankings/kermanshah-university-medical-sciences,Kermanshah University of Medical Sciences,48.8,49,N/A
https://www.timeshighereducation.com/world-university-rankings/king-abdulaziz-university,King Abdulaziz University,63,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/leibniz-university-hannover,Leibniz University Hannover,38.8,37.8,38.3
https://www.timeshighereducation.com/world-university-rankings/middle-east-technical-university,Middle East Technical University,46.4,44.2,44.2
https://www.timeshighereducation.com/world-university-rankings/mohammed-vi-polytechnic-university,Mohammed VI Polytechnic University,34.7,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/oregon-health-and-science-university,Oregon Health and Science University,38.8,39,39.1
https://www.timeshighereducation.com/world-university-rankings/prince-sultan-university-psu,Prince Sultan University (PSU),19.2,21.1,N/A
https://www.timeshighereducation.com/world-university-rankings/sabanci-university,Sabanci University,33,31,31.7
https://www.timeshighereducation.com/world-university-rankings/saveetha-institute-medical-and-technical-sciences,SIMATS - Saveetha Institute of Medical And Technical Sciences,37.9,34,31.7
https://www.timeshighereducation.com/world-university-rankings/sharif-university-technology,Sharif University of Technology,N/A,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/shenzhen-university,Shenzhen University,N/A,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/swedish-university-agricultural-sciences,Swedish University of Agricultural Sciences,N/A,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/universite-grenoble-alpes,Université Grenoble Alpes,N/A,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/universiti-brunei-darussalam,Universiti Brunei Darussalam,N/A,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/university-college-cork,University College Cork,N/A,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/university-brescia,University of Brescia,N/A,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/university-campinas,University of Campinas,N/A,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/university-colorado-denver-anschutz-medical-campus,University of Colorado Denver/Anschutz Medical Campus,N/A,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/university-connecticut,University of Connecticut,N/A,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/university-florence,University of Florence,N/A,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/university-galway,University of Galway,N/A,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/university-georgia-usa,University of Georgia (USA),N/A,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/university-johannesburg,University of Johannesburg,N/A,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/university-kansas,University of Kansas,N/A,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/university-kiel,Christian-Albrechts-Universitat zu Kiel,N/A,N/A,N/A
